,price,Address,area,Bedrooms,Bathrooms,neworold,type_of_building,Address_Values
1387,21000000.0,other,1020.0,3,3,1,0,4343.0
1388,102000000.0,other,3180.0,4,4,1,0,4343.0
1389,22500000.0,other,1000.0,3,3,0,0,4343.0
1390,19000000.0,other,1058.0,2,2,1,0,4343.0
1391,15500000.0,other,875.0,2,2,0,0,4343.0
1393,23900000.0,other,950.0,2,2,0,0,4343.0
1394,25000000.0,other,900.0,2,2,0,0,4343.0
1395,69000000.0,other,2135.0,4,5,0,0,4343.0
1397,39800000.0,other,1765.0,3,2,0,0,4343.0
1398,47500000.0,other,1818.0,3,3,0,0,4343.0
1399,34000000.0,other,1355.0,3,3,0,0,4343.0
1400,20000000.0,other,965.0,2,2,0,0,4343.0
1402,47000000.0,other,2195.0,3,4,0,0,4343.0
1403,18500000.0,other,1175.0,2,2,1,0,4343.0
1404,28000000.0,other,983.0,2,2,0,0,4343.0
1405,12500000.0,other,1031.0,2,2,0,0,4343.0
1406,36500000.0,other,1600.0,3,3,0,0,4343.0
1409,26000000.0,other,1350.0,2,2,0,0,4343.0
1411,60000000.0,other,1976.0,3,2,1,0,4343.0
1412,15200000.0,other,1084.0,2,2,1,0,4343.0
1414,14600000.0,other,913.0,2,2,1,0,4343.0
1415,32500000.0,other,1034.0,3,3,1,0,4343.0
1416,27500000.0,other,1260.0,3,3,0,0,4343.0
1417,17500000.0,other,1175.0,2,2,1,0,4343.0
1418,17000000.0,other,1100.0,2,2,1,0,4343.0
1419,30000000.0,other,1094.0,3,3,1,0,4343.0
1420,15300000.0,other,1181.0,2,2,1,0,4343.0
1421,13400000.0,other,1035.0,2,2,1,0,4343.0
1422,55500000.0,other,1775.0,3,3,1,0,4343.0
1423,49000000.0,other,2252.0,3,3,0,0,4343.0
1424,22500000.0,other,1390.0,2,2,0,0,4343.0
1425,18700000.0,other,1014.0,2,2,1,0,4343.0
1426,50000000.0,other,2000.0,3,3,0,0,4343.0
1427,21200000.0,other,1400.0,2,2,0,0,4343.0
1429,55000000.0,other,1866.0,4,6,1,0,4343.0
1430,13799999.999999998,other,1070.0,2,2,1,0,4343.0
1431,16800000.0,other,1144.0,2,2,0,0,4343.0
1433,10600000.0,other,690.0,2,2,1,0,4343.0
1434,30500000.0,other,950.0,2,2,1,0,4343.0
1435,34000000.0,other,1019.0,3,3,1,0,4343.0
1437,29000000.0,other,1377.0,3,2,0,0,4343.0
1440,13899999.999999998,other,1200.0,2,2,1,0,4343.0
1441,17000000.0,other,1100.0,2,2,0,0,4343.0
1442,17000000.0,other,1190.0,2,2,1,0,4343.0
1443,18000000.0,other,950.0,2,2,1,0,4343.0
1445,56400000.0,other,2068.0,3,3,1,0,4343.0
1447,60000000.0,other,1800.0,3,3,0,0,4343.0
1448,33500000.0,other,1540.0,3,3,1,0,4343.0
1451,18100000.0,other,1200.0,2,2,1,0,4343.0
1452,29000000.0,other,894.0,2,2,1,0,4343.0
1453,73000000.0,other,2410.0,4,4,1,0,4343.0
1454,14400000.0,other,1050.0,2,2,1,0,4343.0
1455,23500000.0,other,850.0,2,2,1,0,4343.0
1456,33500000.0,other,1450.0,3,3,1,0,4343.0
1457,15000000.0,other,676.0,2,2,1,0,4343.0
1458,22500000.0,other,1000.0,2,2,1,0,4343.0
1459,22100000.0,other,1330.0,2,2,1,0,4343.0
1460,12600000.0,other,1100.0,2,2,1,0,4343.0
1461,23500000.0,other,1210.0,2,3,1,0,4343.0
1462,32000000.0,other,961.0,2,3,1,0,4343.0
1463,38300000.0,other,1600.0,3,3,1,0,4343.0
1464,17500000.0,other,1050.0,2,2,1,0,4343.0
1465,14500000.0,other,900.0,2,2,0,0,4343.0
1466,20100000.0,other,1131.0,2,2,1,0,4343.0
1467,14400000.0,other,1000.0,2,2,1,0,4343.0
1468,15100000.0,other,727.0,2,2,1,0,4343.0
1469,46500000.0,other,1750.0,3,3,0,0,4343.0
1470,15000000.0,other,1500.0,2,2,0,0,4343.0
1471,13600000.000000002,other,910.0,2,2,1,0,4343.0
1472,18500000.0,other,1000.0,2,2,0,0,4343.0
1473,25000000.0,other,800.0,2,2,1,0,4343.0
1475,65000000.0,other,2300.0,4,5,0,0,4343.0
1476,12000000.0,other,860.0,2,2,1,0,4343.0
1477,65599999.99999999,other,1914.0,3,3,1,0,4343.0
1478,50000000.0,other,2303.0,3,3,0,0,4343.0
1480,18000000.0,other,1157.0,2,2,1,0,4343.0
1481,21000000.0,other,1050.0,2,2,0,0,4343.0
1482,12600000.0,other,925.0,2,2,1,0,4343.0
1483,17500000.0,other,1075.0,2,2,1,0,4343.0
1484,15100000.0,other,764.0,2,2,1,0,4343.0
1485,19500000.0,other,1030.0,2,2,1,0,4343.0
1486,11900000.0,other,1060.0,2,2,1,0,4343.0
1487,24400000.0,other,980.0,3,3,1,0,4343.0
1489,28000000.0,other,1200.0,2,2,1,0,4343.0
1491,26500000.0,other,1050.0,2,2,1,0,4343.0
1492,18000000.0,other,998.0,2,2,0,0,4343.0
1493,31000000.0,other,1156.0,2,2,0,0,4343.0
1494,20500000.0,other,1350.0,2,2,0,0,4343.0
1495,33000000.0,other,1000.0,2,2,0,0,4343.0
1496,13700000.000000002,other,960.0,2,2,1,0,4343.0
1497,47000000.0,other,1900.0,3,3,1,0,4343.0
1499,21000000.0,other,1307.0,2,2,0,0,4343.0
1500,26500000.0,other,1100.0,2,2,0,0,4343.0
1501,35000000.0,other,1200.0,3,3,1,0,4343.0
1504,22000000.0,other,1050.0,2,2,0,0,4343.0
1505,55000000.0,other,2275.0,5,4,0,0,4343.0
1507,22500000.0,other,850.0,2,2,0,0,4343.0
1508,29000000.0,other,1430.0,3,3,0,0,4343.0
1509,13799999.999999998,other,850.0,2,2,1,0,4343.0
1512,61800000.0,other,2500.0,3,3,0,0,4343.0
1514,18000000.0,other,980.0,2,2,0,0,4343.0
1516,18500000.0,other,955.0,2,2,0,0,4343.0
1517,17500000.0,other,915.0,2,2,0,0,4343.0
1519,17500000.0,other,1200.0,2,2,0,0,4343.0
1520,24200000.0,other,1435.0,2,2,0,0,4343.0
1521,35000000.0,other,1650.0,3,3,0,0,4343.0
1522,18500000.0,other,1046.0,2,2,0,0,4343.0
1523,15900000.0,other,1104.0,2,2,0,0,4343.0
1524,38500000.0,other,1150.0,2,2,1,0,4343.0
1525,27500000.0,other,1150.0,2,2,0,0,4343.0
1527,49900000.0,other,1850.0,4,4,1,0,4343.0
1528,12500000.0,other,850.0,2,2,0,0,4343.0
1529,22000000.0,other,1250.0,2,2,1,0,4343.0
1531,21500000.0,other,1200.0,2,2,0,0,4343.0
1532,28000000.0,other,1150.0,2,3,0,0,4343.0
1534,22500000.0,other,1304.0,2,2,0,0,4343.0
1535,48000000.0,other,2175.0,3,4,0,0,4343.0
1536,33000000.0,other,1200.0,2,2,0,1,4343.0
1537,14500000.0,other,811.0,2,2,0,0,4343.0
1538,12000000.0,other,810.0,2,2,0,0,4343.0
1539,19000000.0,other,700.0,2,2,1,0,4343.0
1542,14400000.0,other,890.0,2,2,0,0,4343.0
1543,16500000.0,other,1029.0,2,2,0,0,4343.0
1544,30000000.0,other,1400.0,3,3,0,0,4343.0
1545,22000000.0,other,1136.0,2,2,0,0,4343.0
1546,18500000.0,other,998.0,2,2,0,0,4343.0
1548,53000000.0,other,2664.0,3,4,0,0,4343.0
1549,9250000.0,other,1026.0,2,2,1,0,4343.0
1550,15000000.0,other,740.0,2,2,0,0,4343.0
1551,27500000.0,other,1220.0,2,2,0,0,4343.0
1553,26500000.0,other,840.0,2,2,0,0,4343.0
1554,18000000.0,other,998.0,2,2,0,0,4343.0
1555,25000000.0,other,1000.0,2,2,0,0,4343.0
1556,12800000.0,other,890.0,2,2,0,0,4343.0
1557,20000000.0,other,862.0,2,2,0,0,4343.0
1558,24000000.0,other,1143.0,2,2,0,0,4343.0
1559,69500000.0,other,2200.0,3,4,0,0,4343.0
1561,22500000.0,other,1091.0,2,2,0,0,4343.0
1562,19500000.0,other,702.0,2,2,0,0,4343.0
1563,26000000.0,other,1100.0,2,2,0,0,4343.0
1564,16500000.0,other,1120.0,2,2,0,0,4343.0
1566,70000000.0,other,2205.0,3,3,0,0,4343.0
1567,47500000.0,other,2100.0,3,3,0,0,4343.0
1568,24000000.0,other,1550.0,2,2,0,0,4343.0
1569,33000000.0,other,1350.0,2,2,0,0,4343.0
1571,29900000.000000004,other,1080.0,2,2,0,0,4343.0
1573,17000000.0,other,800.0,2,2,0,0,4343.0
1574,23000000.0,other,1050.0,2,2,0,0,4343.0
1576,16500000.0,other,1050.0,2,2,1,0,4343.0
1577,34000000.0,other,1370.0,3,3,0,0,4343.0
1579,15000000.0,other,960.0,2,2,0,0,4343.0
1580,52500000.0,other,2300.0,3,3,0,0,4343.0
1581,42000000.0,other,1250.0,3,3,0,0,4343.0
1582,32500000.0,other,1715.0,2,2,0,0,4343.0
1583,25900000.0,other,924.0,2,2,1,0,4343.0
1584,20500000.0,other,1150.0,2,2,1,0,4343.0
1585,17500000.0,other,1090.0,2,2,0,0,4343.0
1586,13500000.0,other,712.0,2,2,0,0,4343.0
1587,25500000.0,other,951.0,2,2,0,1,4343.0
1588,25000000.0,other,1030.0,3,2,0,1,4343.0
1590,55300000.0,other,1803.0,3,3,1,0,4343.0
1591,16500000.0,other,1150.0,2,2,0,0,4343.0
1592,31600000.0,other,1273.0,2,2,1,0,4343.0
1593,33500000.0,other,1605.0,2,3,0,0,4343.0
1594,29900000.000000004,other,1315.0,3,3,0,0,4343.0
1596,21000000.0,other,1150.0,2,2,0,1,4343.0
1597,45000000.0,other,1350.0,3,3,0,0,4343.0
1598,26000000.0,other,1250.0,3,2,0,0,4343.0
1599,16399999.999999998,other,885.0,2,2,0,0,4343.0
1600,17000000.0,other,795.0,2,2,0,0,4343.0
1601,15000000.0,other,1017.0,2,2,0,0,4343.0
1602,26000000.0,other,1090.0,2,2,0,0,4343.0
1603,14500000.0,other,850.0,2,2,0,0,4343.0
1604,15000000.0,other,634.0,2,2,0,0,4343.0
1605,14500000.0,other,811.0,2,2,0,0,4343.0
1606,34500000.0,other,1400.0,3,3,1,0,4343.0
1607,38500000.0,other,1112.0,2,2,0,0,4343.0
1609,20000000.0,other,750.0,2,2,0,0,4343.0
1610,14500000.0,other,925.0,2,2,0,0,4343.0
1611,11000000.0,other,920.0,2,2,0,0,4343.0
1612,20000000.0,other,900.0,2,2,0,0,4343.0
1613,29500000.0,other,1200.0,3,2,0,0,4343.0
1614,23500000.0,other,1155.0,2,2,0,0,4343.0
1615,37500000.0,other,1180.0,2,3,0,0,4343.0
1616,19500000.0,other,820.0,2,2,0,0,4343.0
1617,16000000.0,other,890.0,2,2,0,0,4343.0
1618,27500000.0,other,1250.0,3,2,0,0,4343.0
1619,46500000.0,other,1580.0,3,4,0,0,4343.0
1620,47500000.0,other,1400.0,2,2,0,0,4343.0
1621,15000000.0,other,1000.0,2,2,0,0,4343.0
1622,45000000.0,other,1790.0,3,3,0,0,4343.0
1623,90000000.0,other,2650.0,4,4,0,0,4343.0
1624,24000000.0,other,1200.0,3,4,0,0,4343.0
1625,16800000.0,other,685.0,2,2,0,0,4343.0
1627,42500000.0,other,1356.0,4,4,1,0,4343.0
1628,27500000.0,other,1080.0,2,2,0,0,4343.0
1631,24500000.0,other,960.0,2,2,0,0,4343.0
1632,45000000.0,other,1300.0,3,4,0,0,4343.0
1633,110000000.0,other,3200.0,3,3,0,0,4343.0
1635,19000000.0,other,830.0,2,2,0,0,4343.0
1639,20000000.0,other,638.0,2,2,0,1,4343.0
1640,13000000.0,other,650.0,2,2,0,0,4343.0
1641,16000000.0,other,900.0,2,2,0,0,4343.0
1643,32500000.0,other,1585.0,2,2,0,0,4343.0
1644,30000000.0,other,900.0,2,2,0,0,4343.0
1645,26000000.0,other,979.0,2,2,0,0,4343.0
1647,55000000.0,other,1725.0,3,3,0,0,4343.0
1648,30000000.0,other,2100.0,2,3,1,0,4343.0
1649,19000000.0,other,900.0,2,2,0,0,4343.0
1650,19500000.0,other,940.0,2,2,0,0,4343.0
1651,20500000.0,other,1125.0,2,2,0,0,4343.0
1652,36300000.0,other,1832.0,3,3,0,0,4343.0
1653,21500000.0,other,900.0,2,2,0,0,4343.0
1654,18000000.0,other,850.0,2,2,0,0,4343.0
1655,22600000.0,other,1250.0,2,2,0,0,4343.0
1656,21000000.0,other,1050.0,3,2,1,0,4343.0
1657,22000000.0,other,1300.0,2,2,0,0,4343.0
1659,24000000.0,other,700.0,2,2,0,1,4343.0
1660,21000000.0,other,850.0,2,2,0,0,4343.0
1661,50500000.0,other,1705.0,3,3,0,0,4343.0
1662,30000000.0,other,1000.0,3,2,0,0,4343.0
1663,37500000.0,other,1258.0,2,2,1,0,4343.0
1664,40000000.0,other,1300.0,2,2,0,0,4343.0
1666,12500000.0,other,935.0,2,2,0,0,4343.0
1667,32000000.0,other,1500.0,3,3,0,0,4343.0
1668,42500000.0,other,1542.0,3,2,0,0,4343.0
1669,15000000.0,other,980.0,2,2,0,0,4343.0
1670,17000000.0,other,1175.0,2,2,0,1,4343.0
1671,210000000.0,other,6200.0,5,6,1,1,4343.0
1672,165000000.0,other,5000.0,7,7,0,0,4343.0
1673,42600000.0,other,1300.0,3,3,0,0,4343.0
1675,23000000.0,other,1215.0,2,2,0,0,4343.0
1676,32000000.0,other,1296.0,3,2,0,0,4343.0
1677,21500000.0,other,900.0,2,2,1,0,4343.0
1679,75000000.0,other,2250.0,3,3,0,0,4343.0
1680,13000000.0,other,900.0,2,2,0,0,4343.0
1681,45000000.0,other,2000.0,3,3,0,0,4343.0
1682,30000000.0,other,1140.0,3,2,0,0,4343.0
1683,52500000.0,other,2095.0,4,4,1,0,4343.0
1684,36000000.0,other,1100.0,2,2,0,0,4343.0
1685,14500000.0,other,900.0,2,2,0,1,4343.0
1686,29700000.000000004,other,1180.0,3,3,0,1,4343.0
1687,18500000.0,other,925.0,2,2,0,0,4343.0
1688,13000000.0,other,950.0,2,2,0,0,4343.0
1689,21000000.0,other,1050.0,2,2,1,0,4343.0
1691,28500000.0,other,1400.0,3,2,0,0,4343.0
1692,13500000.0,other,1200.0,2,3,0,0,4343.0
1694,23500000.0,other,700.0,2,2,0,0,4343.0
1695,19000000.0,other,1155.0,2,2,0,0,4343.0
1697,32500000.0,other,1250.0,3,3,0,0,4343.0
1700,29000000.0,other,1100.0,2,2,0,0,4343.0
1702,31000000.0,other,1440.0,3,3,1,0,4343.0
1703,32000000.0,other,1400.0,3,3,0,0,4343.0
1704,41000000.0,other,1600.0,3,3,0,0,4343.0
1705,18100000.0,other,900.0,2,2,1,0,4343.0
1706,22500000.0,other,1150.0,2,2,0,0,4343.0
1707,35000000.0,other,1200.0,3,3,1,0,4343.0
1708,23500000.0,other,844.0,2,2,1,0,4343.0
1710,12500000.0,other,1031.0,2,2,0,0,4343.0
1711,10200000.0,other,850.0,2,2,0,0,4343.0
1712,30000000.0,other,900.0,2,2,0,0,4343.0
1713,30000000.0,other,1034.0,3,3,0,0,4343.0
1714,16800000.0,other,850.0,2,2,0,0,4343.0
1716,22500000.0,other,1566.0,2,2,0,0,4343.0
1717,70000000.0,other,2060.0,3,3,0,0,4343.0
1719,14500000.0,other,920.0,2,2,0,0,4343.0
1721,29500000.0,other,1450.0,3,3,0,1,4343.0
1722,14500000.0,other,800.0,2,2,0,0,4343.0
1723,44900000.0,other,1820.0,3,3,0,0,4343.0
1724,22500000.0,other,850.0,2,2,0,0,4343.0
1725,32500000.0,other,1495.0,2,2,0,0,4343.0
1726,35000000.0,other,1050.0,2,2,0,0,4343.0
1727,20000000.0,other,1070.0,2,2,0,0,4343.0
1728,16500000.0,other,635.0,2,2,1,0,4343.0
1729,19000000.0,other,1000.0,2,2,1,0,4343.0
1730,40000000.0,other,2000.0,3,4,0,0,4343.0
1733,12000000.0,other,732.0,2,2,0,0,4343.0
1735,15500000.0,other,1205.0,2,2,0,0,4343.0
1736,37500000.0,other,1300.0,3,3,0,0,4343.0
1737,21000000.0,other,840.0,2,2,0,0,4343.0
1739,12500000.0,other,890.0,2,2,0,0,4343.0
1740,21500000.0,other,750.0,2,2,0,0,4343.0
1742,80000000.0,other,2400.0,4,4,0,0,4343.0
1743,17500000.0,other,661.0,2,2,1,0,4343.0
1744,14500000.0,other,780.0,2,2,0,0,4343.0
1745,75000000.0,other,2475.0,3,3,0,0,4343.0
1746,16000000.0,other,858.0,2,2,0,0,4343.0
1747,40000000.0,other,1200.0,2,3,0,0,4343.0
1748,44400000.00000001,other,1275.0,4,4,1,0,4343.0
1749,35000000.0,other,1060.0,3,3,1,0,4343.0
1750,85000000.0,other,2650.0,4,5,1,0,4343.0
1751,65000000.0,other,2300.0,3,4,0,0,4343.0
1752,88000000.0,other,2600.0,4,4,1,0,4343.0
1753,26000000.0,other,1130.0,2,2,0,0,4343.0
1754,21000000.0,other,930.0,2,2,0,0,4343.0
1755,22700000.0,other,1250.0,2,2,0,0,4343.0
1756,22200000.000000004,other,975.0,2,2,0,0,4343.0
1758,32000000.0,other,1365.0,2,2,0,0,4343.0
1759,60000000.0,other,1800.0,4,4,0,0,4343.0
1760,18500000.0,other,1100.0,2,2,0,0,4343.0
1761,25000000.0,other,1300.0,2,2,0,0,4343.0
1763,15500000.0,other,1000.0,2,2,0,0,4343.0
1764,21000000.0,other,920.0,2,2,0,0,4343.0
1765,53000000.0,other,1551.0,3,3,0,0,4343.0
1766,16700000.0,other,1086.0,2,2,1,0,4343.0
1768,31500000.0,other,960.0,2,2,1,0,4343.0
1769,60000000.0,other,2600.0,4,6,0,0,4343.0
1770,62500000.0,other,1800.0,3,4,0,0,4343.0
1771,40000000.0,other,1250.0,2,2,0,0,4343.0
1772,27200000.000000004,other,1315.0,3,3,0,0,4343.0
1773,16500000.0,other,1010.0,2,2,0,0,4343.0
1776,52500000.0,other,1585.0,4,5,0,0,4343.0
1777,13200000.0,other,700.0,2,2,1,0,4343.0
1778,21500000.0,other,1125.0,2,2,0,0,4343.0
1779,14000000.0,other,750.0,2,2,0,0,4343.0
1780,22500000.0,other,781.0,3,2,0,0,4343.0
1781,20000000.0,other,1245.0,2,2,1,0,4343.0
1782,20000000.0,other,1100.0,2,2,0,0,4343.0
1783,41500000.0,other,1356.0,4,3,0,1,4343.0
1784,39000000.0,other,1500.0,3,3,0,0,4343.0
1785,20000000.0,other,1000.0,2,2,0,0,4343.0
1786,17500000.0,other,1250.0,2,2,0,0,4343.0
1787,20800000.0,other,809.0,2,2,1,0,4343.0
1788,90000000.0,other,2653.0,3,3,0,0,4343.0
1789,16399999.999999998,other,1000.0,2,2,0,0,4343.0
1791,17500000.0,other,980.0,2,2,0,0,4343.0
1792,38000000.0,other,1448.0,2,2,1,0,4343.0
1793,12000000.0,other,750.0,2,2,0,0,4343.0
1794,14200000.0,other,990.0,2,2,0,0,4343.0
1796,19000000.0,other,800.0,2,2,1,0,4343.0
1797,17500000.0,other,915.0,2,2,0,0,4343.0
1798,31500000.0,other,1006.0,3,3,0,0,4343.0
1799,14900000.0,other,1150.0,2,2,0,0,4343.0
1800,9500000.0,other,600.0,2,2,0,1,4343.0
1801,35000000.0,other,1417.0,3,3,0,1,4343.0
1803,22500000.0,other,700.0,3,2,0,0,4343.0
1804,39900000.0,other,2014.0,3,3,0,0,4343.0
1806,31000000.0,other,1500.0,3,4,1,0,4343.0
1809,16500000.0,other,1050.0,2,2,0,0,4343.0
1810,19000000.0,other,900.0,2,2,0,0,4343.0
1811,18000000.0,other,940.0,2,2,0,0,4343.0
1812,60000000.0,other,2350.0,4,4,0,0,4343.0
1813,50000000.0,other,1820.0,2,3,0,0,4343.0
1814,15000000.0,other,800.0,2,2,0,0,4343.0
1815,120000000.0,other,3600.0,8,8,0,0,4343.0
1816,19000000.0,other,1100.0,2,2,0,0,4343.0
1817,14500000.0,other,1100.0,2,2,0,0,4343.0
1818,31000000.0,other,1240.0,3,3,0,0,4343.0
1819,21600000.0,other,1200.0,2,2,0,0,4343.0
1820,53000000.0,other,1800.0,4,5,0,1,4343.0
1821,30000000.0,other,905.0,2,2,0,0,4343.0
1822,22500000.0,other,855.0,2,2,0,0,4343.0
1823,27500000.0,other,792.0,3,3,1,0,4343.0
1824,68000000.0,other,2090.0,3,4,0,1,4343.0
1825,11000000.0,other,920.0,2,2,0,0,4343.0
1826,23000000.0,other,800.0,2,2,0,0,4343.0
1827,13500000.0,other,790.0,2,2,0,0,4343.0
1828,17500000.0,other,1000.0,2,2,0,0,4343.0
1829,8300000.0,other,715.0,2,2,0,0,4343.0
1830,25000000.0,other,1070.0,2,2,0,0,4343.0
1831,12000000.0,other,920.0,2,2,0,1,4343.0
1833,40000000.0,other,1600.0,4,4,1,0,4343.0
1834,22000000.0,other,1000.0,2,2,0,0,4343.0
1835,14000000.0,other,1063.0,2,2,1,1,4343.0
1836,17000000.0,other,1145.0,2,2,0,0,4343.0
1837,8500000.0,other,910.0,2,2,0,0,4343.0
1838,24000000.0,other,1268.0,2,2,0,0,4343.0
1839,25000000.0,other,1209.0,2,2,0,0,4343.0
1840,19500000.0,other,990.0,2,2,0,0,4343.0
1841,10000000.0,other,930.0,2,2,0,0,4343.0
1842,11500000.0,other,950.0,2,2,0,0,4343.0
1843,27500000.0,other,1400.0,3,2,0,0,4343.0
1844,27500000.0,other,1395.0,2,2,1,1,4343.0
1845,16000000.0,other,930.0,2,3,0,0,4343.0
1846,15000000.0,other,1080.0,2,2,0,0,4343.0
1847,14000000.0,other,850.0,2,2,0,0,4343.0
1849,10000000.0,other,975.0,2,2,0,0,4343.0
1850,11100000.000000002,other,557.0,2,2,0,0,4343.0
1851,35000000.0,other,1276.0,3,2,0,0,4343.0
1853,76000000.0,other,2200.0,4,4,0,0,4343.0
1854,22000000.0,other,1088.0,2,2,1,0,4343.0
1855,42500000.0,other,1672.0,3,3,1,0,4343.0
1856,12600000.0,other,1060.0,2,2,1,0,4343.0
1857,28000000.0,other,1024.0,3,3,1,0,4343.0
1858,17800000.0,other,1265.0,2,2,1,0,4343.0
1859,13600000.000000002,other,874.0,2,2,1,0,4343.0
1860,27500000.0,other,1323.0,3,3,1,0,4343.0
1862,12500000.0,other,955.0,2,2,1,0,4343.0
1863,11700000.0,other,900.0,2,2,1,0,4343.0
1864,38500000.0,other,1400.0,3,3,1,0,4343.0
1865,80000000.0,other,2520.0,3,4,1,0,4343.0
1867,22500000.0,other,805.0,2,2,1,0,4343.0
1868,13500000.0,other,600.0,2,2,1,0,4343.0
1869,25500000.0,other,1300.0,2,2,1,0,4343.0
1870,31000000.0,other,1450.0,3,3,1,0,4343.0
1871,12500000.0,other,900.0,2,2,1,0,4343.0
1872,17600000.0,other,750.0,2,2,1,0,4343.0
1873,79000000.0,other,2888.0,3,4,1,0,4343.0
1874,16500000.0,other,753.0,3,2,1,0,4343.0
1876,32000000.0,other,955.0,2,2,1,0,4343.0
1877,22500000.0,other,761.0,2,2,1,0,4343.0
1878,33000000.0,other,1200.0,3,3,0,0,4343.0
1879,35000000.0,other,1520.0,2,2,1,0,4343.0
1880,20000000.0,other,700.0,2,2,1,0,4343.0
1881,23400000.0,other,850.0,3,3,1,0,4343.0
1882,14000000.0,other,1090.0,2,2,1,0,4343.0
1883,45000000.0,other,1820.0,3,3,1,0,4343.0
1884,13799999.999999998,other,645.0,2,2,1,0,4343.0
1885,15300000.0,other,1159.0,2,2,1,0,4343.0
1886,18600000.0,other,1250.0,2,2,1,0,4343.0
1888,9340000.0,other,682.0,2,2,0,0,4343.0
1890,13200000.0,other,1200.0,2,2,1,0,4343.0
1892,19900000.0,other,1002.0,3,3,1,0,4343.0
1893,31700000.0,other,1295.0,2,3,1,0,4343.0
1894,45500000.0,other,1705.0,3,4,1,0,4343.0
1895,18500000.0,other,1230.0,2,2,1,0,4343.0
1896,18500000.0,other,1330.0,2,2,0,0,4343.0
1897,37000000.0,other,1650.0,3,3,0,0,4343.0
1898,75000000.0,other,2500.0,4,4,0,0,4343.0
1899,90000000.0,other,3250.0,3,4,1,0,4343.0
1900,17000000.0,other,850.0,2,2,1,0,4343.0
1901,14200000.0,other,1250.0,2,2,0,0,4343.0
1902,24000000.0,other,1150.0,2,2,1,0,4343.0
1903,14500000.0,other,645.0,2,2,1,0,4343.0
1904,14500000.0,other,721.0,2,2,1,0,4343.0
1905,17400000.0,other,1100.0,2,2,1,0,4343.0
1906,13500000.0,other,720.0,2,2,0,0,4343.0
1907,28800000.0,other,1247.0,2,2,1,0,4343.0
1908,18500000.0,other,1150.0,2,2,1,0,4343.0
1909,49000000.0,other,2100.0,3,3,0,0,4343.0
1910,52500000.0,other,1725.0,3,3,1,0,4343.0
1911,47500000.0,other,1881.0,3,5,1,0,4343.0
1912,19000000.0,other,1000.0,2,2,0,0,4343.0
1913,32500000.0,other,1115.0,2,2,0,0,4343.0
1915,17100000.0,other,1050.0,2,2,0,0,4343.0
1917,24000000.0,other,950.0,3,3,0,0,4343.0
1918,27500000.0,other,1105.0,2,2,1,0,4343.0
1920,14500000.0,other,1150.0,2,2,0,0,4343.0
1921,20000000.0,other,1260.0,2,2,0,0,4343.0
1922,23000000.0,other,790.0,2,2,0,0,4343.0
1923,7100000.0,other,764.0,2,2,0,0,4343.0
1924,30000000.0,other,1290.0,2,2,1,0,4343.0
1925,13500000.0,other,1100.0,2,3,0,0,4343.0
1927,45000000.0,other,1400.0,3,4,0,0,4343.0
1928,47500000.0,other,1580.0,3,3,0,0,4343.0
1929,14100000.0,other,1001.0,2,2,1,0,4343.0
1930,21000000.0,other,1030.0,2,2,0,0,4343.0
1931,17500000.0,other,970.0,2,2,0,0,4343.0
1932,18000000.0,other,950.0,2,2,0,0,4343.0
1933,22500000.0,other,1105.0,2,2,0,0,4343.0
1934,62500000.0,other,1875.0,3,4,0,0,4343.0
1935,9200000.0,other,950.0,2,2,0,0,4343.0
1937,27500000.0,other,1000.0,3,3,1,0,4343.0
1939,15000000.0,other,850.0,2,2,0,0,4343.0
1940,43000000.0,other,1500.0,3,3,1,0,4343.0
1941,24900000.000000004,other,1100.0,2,2,1,0,4343.0
1942,15500000.0,other,870.0,2,2,0,0,4343.0
1944,13000000.0,other,966.0,2,2,1,0,4343.0
1945,18000000.0,other,1350.0,2,2,1,0,4343.0
1947,29000000.0,other,1350.0,3,3,0,0,4343.0
1948,23000000.0,other,1000.0,2,2,0,0,4343.0
1949,17500000.0,other,1000.0,2,2,0,0,4343.0
1950,22000000.0,other,1050.0,2,2,0,0,4343.0
1951,45500000.0,other,1550.0,3,3,0,0,4343.0
1952,55000000.0,other,2000.0,3,3,0,0,4343.0
1953,14500000.0,other,925.0,2,2,0,0,4343.0
1955,14800000.0,other,1110.0,2,2,1,0,4343.0
1957,8500000.0,other,950.0,2,2,0,0,4343.0
1959,18500000.0,other,763.0,2,2,0,1,4343.0
1960,42000000.0,other,1350.0,3,3,0,0,4343.0
1961,17000000.0,other,1050.0,2,2,1,1,4343.0
1962,20500000.0,other,1010.0,2,2,0,0,4343.0
1963,40000000.0,other,1350.0,3,3,0,0,4343.0
1964,250000000.0,other,7500.0,7,8,0,0,4343.0
1965,90000000.0,other,3800.0,5,3,0,0,4343.0
1966,32500000.0,other,1500.0,3,4,0,0,4343.0
1967,120000000.0,other,4500.0,3,2,0,0,4343.0
1968,13000000.0,other,765.0,2,2,0,0,4343.0
1969,17000000.0,other,1000.0,2,2,0,0,4343.0
1970,8150000.0,other,628.0,2,2,0,0,4343.0
1971,90000000.0,other,2653.0,3,3,0,0,4343.0
1972,31000000.0,other,1350.0,3,2,0,0,4343.0
1973,17000000.0,other,1050.0,2,2,0,0,4343.0
1974,16000000.0,other,1026.0,2,2,1,0,4343.0
1975,24000000.0,other,1170.0,2,2,0,0,4343.0
